"Dataset","Model","Branch_Mode","Corruption","Severity","Corruption_Seed","MSE","MAE","Realized_Rate","Elements","Checkpoint_ID","Checkpoint_SHA256","source_gpu","source_note"
"ETTm2","PFB-Direct","both","gaussian","0.1","22","0.23446902570893688","0.29970472675092574","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","gaussian","0.1","33","0.23448257573781556","0.299731812634388","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","gaussian","0.2","11","0.2338548394855023","0.2996978680235643","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","gaussian","0.2","22","0.2339930028261087","0.29972617266792034","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","gaussian","0.2","33","0.23396532315352336","0.2997710522664175","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","gaussian","0.3","11","0.23337835862883302","0.29985981037174897","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","gaussian","0.3","22","0.23362795959438087","0.29993230148515604","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","gaussian","0.3","33","0.23352484488826067","0.2999770896562427","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.1","11","0.27080116180817826","0.3418029433260132","0.09999445720877446","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.1","22","0.2708771083269257","0.3418621890256044","0.09999445720877446","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.1","33","0.27126482948285363","0.3422322912039689","0.09999445720877446","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.2","11","0.3513729209089851","0.40726572717181486","0.2000021688115429","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.2","22","0.3520030162374217","0.407718274167934","0.2000021688115429","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.2","33","0.35128722532928053","0.4072883882740609","0.2000021688115429","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.3","11","0.4813983894579904","0.4915409312534382","0.29999781628729594","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.3","22","0.4829648132740789","0.49244481937633616","0.29999781628729594","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","mcar","0.3","33","0.4815666279711552","0.49167933155651145","0.29999781628729594","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.1","11","0.3800216749488311","0.4092408421957453","0.13757372796535491","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.1","22","0.38325277947037245","0.4101279591010224","0.13756549463305676","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.1","33","0.38021661632481674","0.40902321287013194","0.13757223130111962","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.2","11","0.4680143937509429","0.45857279905452275","0.19876389587429208","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.2","22","0.46890597738509204","0.4585291652947937","0.1985748528174951","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.2","33","0.4663284526109326","0.4575881781069637","0.19867863764225596","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.3","11","0.6513917422135176","0.5471412128005155","0.3076129330715663","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.3","22","0.6503297777994733","0.5469167685631892","0.3075442554245532","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","both","block","0.3","33","0.6493427465242495","0.5466986668058333","0.30749952944231707","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","clean","0.0","0","0.255268835000341","0.3183348291173569","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.1","11","0.25523291578213037","0.31845017227971933","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.1","22","0.25518138796119016","0.3184036692995203","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.1","33","0.25523090994299086","0.31844126020768343","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.2","11","0.25523329619620067","0.3187885581418604","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.2","22","0.25518849296392326","0.3187315137832606","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.2","33","0.25522624064415994","0.31877698305207763","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.3","11","0.25559949175783736","0.3194545293779386","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.3","22","0.25560079132343744","0.31941983529324225","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","gaussian","0.3","33","0.2555717185934292","0.3194389018567741","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.1","11","0.28311950582024664","0.3512837158303243","0.09999445720877446","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.1","22","0.28317005439922394","0.3513095634592283","0.09999445720877446","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.1","33","0.2832058087450479","0.35145656769173517","0.09999445720877446","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.2","11","0.340608418404464","0.39769183586793116","0.2000021688115429","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.2","22","0.34073416893480274","0.3977767224886236","0.2000021688115429","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.2","33","0.34034416734283124","0.3975704021781037","0.2000021688115429","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.3","11","0.43981790811577426","0.4633502028333361","0.29999781628729594","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.3","22","0.4405474069332367","0.4637239533093154","0.29999781628729594","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","mcar","0.3","33","0.43976759565946894","0.4632741720865657","0.29999781628729594","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.1","11","0.3630602347806154","0.4041505732809961","0.13757372796535491","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.1","22","0.3658283149384491","0.40515787955056676","0.13756549463305676","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.1","33","0.3635815541870472","0.40421663302043676","0.13757223130111962","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.2","11","0.43093339132248165","0.4438838320375839","0.19876389587429208","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.2","22","0.4323068532874818","0.44420345208699674","0.1985748528174951","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.2","33","0.42977563895199666","0.44329387791513764","0.19867863764225596","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.3","11","0.587628931951685","0.5230229818380362","0.3076129330715663","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.3","22","0.5872208861272401","0.5228772295934402","0.3075442554245532","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","primary-only","block","0.3","33","0.5860822396603697","0.5227923135398399","0.30749952944231707","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","secondary-only","clean","0.0","0","0.2799630365287965","0.345857697187722","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","secondary-only","gaussian","0.1","11","0.2800822886057982","0.3459235529351646","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"ETTm2","PFB-Direct","secondary-only","gaussian","0.1","22","0.2801450154647746","0.3459530542652325","0.0","15226176","long_term_forecast_PFB-Direct_MS2021_ETTm2_192_PFB-Direct_ETTm2_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","f162809abf339ba92aafce3e68649bb3e32106ea3fc6c05664bbf7c7e489dc59","NVIDIA GeForce RTX 2080 Ti","local workstation result"
